Transaction ID,Salesperson,Date,Payment Month,Status,Revenue,Company Name
3541,Batiste,21/11/2024,Sep,Existing,12540,VersaLife Corporation
3542,Levy,21/11/2024,Sep,New,11190,OmniCo
3543,Gilman,21/11/2024,Sep,Lapsed,13770,Mainway Toys
3544,Gilman,21/11/2024,Sep,Existing,26820,Sixty Second Avenue
3545,Parrish,21/11/2024,Sep,Lapsed,26940,Western Gas & Electric
3546,Simonson,21/11/2024,Sep,Existing,20040,Virtucon
3547,Levy,21/11/2024,Sep,Existing,15270,Roxxon
3548,Moll,21/11/2024,Sep,Existing,12480,Global Dynamics
3549,Kroll,21/11/2024,Sep,New,8460,Primatech
3550,Moll,21/11/2024,Sep,Existing,13110,Carrys Candles
3551,Palacios,21/11/2024,Sep,New,3900,Barrytron
3552,Gilman,21/11/2024,Sep,New,12750,Columbia Airlines
3553,Hitchcock,21/11/2024,Sep,Lapsed,14520,Bluth Company
3554,Levy,21/11/2024,Sep,New,16230,Vandelay Industries
3555,Baines,22/11/2024,Sep,Existing,17760,Buy and Large Corporation
3556,Vincent,22/11/2024,Sep,Existing,15090,CC Corporation
3557,Kroll,22/11/2024,Sep,Lapsed,9510,C.H. Lavatory and Sons
3558,Kroll,22/11/2024,Sep,New,5790,Springfield Nuclear Power Plant
3559,Palacios,22/11/2024,Sep,New,20190,Crudgington Brewery
3560,Hitchcock,22/11/2024,Sep,New,24150,Blammo Corp
3561,Palacios,22/11/2024,Sep,Existing,17580,Nordyne Defense Dynamics
3562,Ahmad,22/11/2024,Oct,New,22680,C.H. Lavatory and Sons
3563,Palacios,22/11/2024,Oct,Lapsed,5490,Curious Goods
3564,Gilman,22/11/2024,Oct,Existing,21390,Globo-Chem
3565,Hall,22/11/2024,Oct,Existing,23310,Globo-Chem
3566,Moll,22/11/2024,Oct,New,2190,North Central Positronics
3567,Moll,22/11/2024,Oct,New,28920,Parrish Communications
3568,Vincent,22/11/2024,Oct,Existing,22350,North Central Positronics
3569,Baines,22/11/2024,Oct,Existing,18900,C.H. Lavatory and Sons
3570,Hitchcock,23/11/2024,Oct,Lapsed,15990,Leeding Engines Ltd.
3571,Palacios,23/11/2024,Oct,New,20250,Mammoth Pictures
3572,Moll,23/11/2024,Oct,Existing,13140,Tip Top Cafe
3573,Pritchett,23/11/2024,Oct,New,15600,Praxis Corporation
3574,Simonson,23/11/2024,Oct,Lapsed,3900,ABC Telecom
3575,Kroll,23/11/2024,Oct,New,8310,Minuteman Cafe
3576,Gilman,23/11/2024,Oct,Existing,2880,Soar Airlines
3577,Baines,23/11/2024,Oct,Existing,3180,Klimpys
3578,Vincent,23/11/2024,Oct,Existing,29250,Curious Goods
3579,Simonson,23/11/2024,Oct,Existing,18510,Hishii Industries
3580,Levy,23/11/2024,Oct,Existing,7530,Input Inc.
3581,Palacios,23/11/2024,Oct,New,28020,Sirius Cybernetics Corporation
3582,Parrish,23/11/2024,Oct,Existing,23310,PediaCorp
3583,Simonson,23/11/2024,Oct,New,22260,Primatech
3584,Kroll,24/11/2024,Oct,New,18750,Zevo Toys
3585,Ahmad,24/11/2024,Oct,Existing,21420,Mishima Zaibatsu
3586,Hall,24/11/2024,Oct,Existing,10440,Zevo Toys
3587,Parrish,24/11/2024,Oct,Existing,27420,Demo Inc.
3588,Hall,24/11/2024,Oct,Existing,7320,Mammoth Pictures
3589,Vincent,24/11/2024,Oct,New,5250,Colonial Movers
3590,Gilman,25/11/2024,Oct,Existing,27240,Brown Streak Railroad
3591,Levy,25/11/2024,Oct,Existing,8640,Allied Biscuit
3592,Hitchcock,25/11/2024,Oct,Lapsed,16830,Atlantic International Airlines
3593,Levy,25/11/2024,Nov,New,11190,Primatech
3594,Moll,25/11/2024,Nov,Lapsed,14820,Axis Chemical Co.
3595,Vincent,25/11/2024,Nov,Lapsed,7140,St. Anky Beer
3596,Baines,25/11/2024,Nov,New,16950,Petrox Oil Company
3597,Schwarz,25/11/2024,Nov,Lapsed,2040,Jupiter Mining Corporation
3598,Parrish,25/11/2024,Nov,New,11070,Shinra Electric Power Company
3599,Simonson,25/11/2024,Nov,Lapsed,18240,Rossum Corporation
3600,Pritchett,26/11/2024,Nov,New,12420,Bluth Company
3601,Moll,26/11/2024,Nov,New,7110,Sombra Corporation
3602,Moll,26/11/2024,Nov,Existing,26370,Gizmonic Institute
3603,Parrish,26/11/2024,Nov,Lapsed,18480,Zevo Toys
3604,Vincent,26/11/2024,Nov,Lapsed,2430,Omni Consumer Products
3605,Ahmad,26/11/2024,Nov,Existing,2610,Zevo Toys
3606,Vincent,26/11/2024,Nov,Lapsed,17640,Trans Allied Airlines
3607,Batiste,26/11/2024,Nov,New,3090,Initrode
3608,Vincent,26/11/2024,Nov,Lapsed,2880,VersaLife Corporation
3609,Hitchcock,26/11/2024,Nov,New,20970,C.H. Lavatory and Sons
3610,Simonson,27/11/2024,Nov,New,2430,Plow King
3611,Baines,27/11/2024,Nov,New,26190,Chez Quis
3612,Gilman,27/11/2024,Nov,Existing,20520,Omni Consumer Products
3613,Palacios,27/11/2024,Nov,New,22440,Brown Streak Railroad
3614,Moll,27/11/2024,Nov,New,2880,Minco
3615,Kroll,27/11/2024,Nov,New,27570,BLAND Corporation
3616,Batiste,27/11/2024,Nov,New,3240,Buy and Large Corporation
3617,Pritchett,27/11/2024,Nov,Lapsed,13770,Plow King
3618,Ahmad,27/11/2024,Nov,New,23370,St. Anky Beer
3619,Batiste,28/11/2024,Nov,New,27450,Trade Federation
3620,Gilman,28/11/2024,Nov,New,17430,Widget Corp
3621,Moll,28/11/2024,Nov,Existing,6270,Shinra Electric Power Company
3622,Ahmad,28/11/2024,Nov,Existing,11970,Demo Inc.
3623,Vincent,28/11/2024,Dec,Lapsed,20730,United Robotronics
3624,Hall,28/11/2024,Dec,Existing,27270,Powell Motors
3625,Levy,28/11/2024,Dec,Lapsed,1920,Tip Top Cafe
3626,Batiste,28/11/2024,Dec,Lapsed,11370,Primatech
3627,Schwarz,28/11/2024,Dec,Existing,17040,Three Waters
3628,Parrish,28/11/2024,Dec,New,15150,Trans Global Airlines
3629,Pritchett,29/11/2024,Dec,New,13230,Keedsler Motors
3630,Hitchcock,29/11/2024,Dec,Lapsed,16740,Smith and Co.
3631,Hitchcock,29/11/2024,Dec,Existing,19560,Ace Tomato Company
3632,Batiste,29/11/2024,Dec,Existing,2100,Parrish Communications
3633,Baines,29/11/2024,Dec,Lapsed,1860,North Central Positronics
3634,Parrish,29/11/2024,Dec,Lapsed,25380,Thatherton Fuels
3635,Levy,29/11/2024,Dec,Existing,11310,BLAND Corporation
3636,Parrish,29/11/2024,Dec,Existing,15960,Axis Chemical Co.
3637,Palacios,29/11/2024,Dec,New,19680,Contoso Corporation
3638,Schwarz,29/11/2024,Dec,Lapsed,21360,Minco
3639,Parrish,29/11/2024,Dec,New,24990,Bluth Company
3640,Pritchett,30/11/2024,Dec,New,21000,Jupiter Mining Corporation
3641,Levy,30/11/2024,Dec,New,13740,Blarg Factory
3642,Gilman,30/11/2024,Dec,Lapsed,4080,SpringShield
3643,Levy,30/11/2024,Dec,New,2310,BLAND Corporation
3644,Baines,30/11/2024,Dec,Existing,27030,Virtucon
3645,Simonson,30/11/2024,Dec,Existing,14130,Springfield Nuclear Power Plant
3646,Hall,30/11/2024,Dec,New,2670,McMahon and Tate
3647,Moll,30/11/2024,Dec,Existing,21870,Atlantic Northern
3648,Parrish,30/11/2024,Dec,New,19230,General Services Corporation
3649,Palacios,30/11/2024,Dec,New,9450,Judgment Six
3650,Hall,30/11/2024,Dec,Lapsed,12480,Zorin Industries
3651,Hall,30/11/2024,Dec,Existing,13380,Sample Company
3652,Vincent,30/11/2024,Dec,Lapsed,22440,Rossum Corporation
3653,Ahmad,01/12/2024,Dec,Existing,19440,CC Corporation
3654,Levy,01/12/2024,Jan,Existing,8160,United Robotronics
3655,Parrish,01/12/2024,Jan,Lapsed,29070,InGen Corporation
3656,Levy,01/12/2024,Jan,Existing,9990,123 Warehousing
3657,Baines,01/12/2024,Jan,Existing,18660,Globex Corporation
3658,Hall,01/12/2024,Jan,New,29490,Trans Allied Airlines
3659,Hitchcock,01/12/2024,Jan,New,28920,Uplink Corporation
3660,Moll,01/12/2024,Jan,Existing,22650,The Drunken Clam
3661,Vincent,01/12/2024,Jan,New,15780,Trans American Airlines
3662,Hall,01/12/2024,Jan,Existing,23280,Kumatsu Motors
3663,Parrish,01/12/2024,Jan,New,23160,Tip Top Cafe
3664,Pritchett,01/12/2024,Jan,New,20580,Caliban Industries
3665,Schwarz,01/12/2024,Jan,Existing,9510,Trans Continental Airlines
3666,Pritchett,01/12/2024,Jan,New,19980,SpringShield
3667,Baines,01/12/2024,Jan,New,18840,London and West Coast Railway
3668,Vincent,01/12/2024,Jan,New,2010,Oceanic Airlines
3669,Ahmad,01/12/2024,Jan,New,24030,Foo Bars
3670,Pritchett,02/12/2024,Jan,Existing,25350,Wernham Hogg
3671,Simonson,02/12/2024,Jan,Lapsed,4860,TetraCorp
3672,Batiste,02/12/2024,Jan,Lapsed,13500,Caliban Industries
3673,Ahmad,02/12/2024,Jan,Existing,28770,Input Inc.
3674,Parrish,02/12/2024,Jan,New,28470,Industrial Automation
3675,Schwarz,02/12/2024,Jan,New,12390,Trans Continental Airlines
3676,Vincent,02/12/2024,Jan,Lapsed,5490,The Drunken Clam
3677,Hitchcock,02/12/2024,Jan,Existing,12240,Culdee Fell Railway
3678,Levy,02/12/2024,Jan,New,20130,Powell Motors
3679,Moll,02/12/2024,Jan,Lapsed,3750,KrebStar
3680,Levy,02/12/2024,Jan,New,3600,NorthAm Robotics
3681,Baines,02/12/2024,Jan,Lapsed,24510,General Forge and Foundry
3682,Batiste,02/12/2024,Jan,Lapsed,23100,TetraCorp
3683,Vincent,02/12/2024,Jan,Lapsed,21420,Parrish Communications
3684,Moll,02/12/2024,Jan,Existing,23400,Sixty Second Avenue
3685,Vincent,03/12/2024,Feb,New,15870,QuantCo
3686,Hall,03/12/2024,Feb,Existing,23160,Canada World Airways
3687,Baines,03/12/2024,Feb,New,2310,The Lanford Lunch Box
3688,Simonson,03/12/2024,Feb,Existing,29820,Industrial Automation
3689,Ahmad,03/12/2024,Feb,Existing,12780,The Lanford Lunch Box
3690,Vincent,03/12/2024,Feb,Lapsed,18000,Caliban Industries
3691,Moll,03/12/2024,Feb,Existing,3090,Cyberdyne Systems
3692,Palacios,03/12/2024,Feb,New,22380,Plow King
3693,Parrish,03/12/2024,Feb,New,5670,Northern & Southern Railway
3694,Levy,03/12/2024,Feb,Existing,24150,Edgars Industries
3695,Gilman,03/12/2024,Feb,Existing,28140,Data Systems
3696,Baines,03/12/2024,Feb,New,20160,Gadgetron
3697,Batiste,03/12/2024,Feb,Existing,23610,Gringotts
3698,Simonson,03/12/2024,Feb,Existing,27900,Big Belly Burger
3699,Ahmad,04/12/2024,Feb,Lapsed,7680,123 Warehousing
3700,Palacios,04/12/2024,Feb,Existing,5280,Carrys Candles
3701,Baines,04/12/2024,Feb,Existing,27240,Widget Corp
3702,Parrish,04/12/2024,Feb,New,16050,Mishima Zaibatsu
3703,Ahmad,04/12/2024,Feb,Lapsed,9630,Corellian Engineering Corporation
3704,Ahmad,04/12/2024,Feb,New,10500,Zevo Toys
3705,Kroll,04/12/2024,Feb,Existing,9840,Demo Inc.
3706,Pritchett,04/12/2024,Feb,New,15900,Energy Corporation
3707,Pritchett,04/12/2024,Feb,Lapsed,17040,Kumatsu Motors
3708,Baines,04/12/2024,Feb,Lapsed,9480,Initech
3709,Vincent,04/12/2024,Feb,Existing,18810,Trans Allied Airlines
3710,Hall,05/12/2024,Feb,New,28230,Carrys Candles
3711,Ahmad,05/12/2024,Feb,New,11730,Hishii Industries
3712,Hitchcock,05/12/2024,Feb,Lapsed,10200,Mishima Zaibatsu
3713,Hitchcock,05/12/2024,Mar,New,27030,Fabrikam Corporation
3714,Kroll,05/12/2024,Mar,New,24360,Ewing Oil
3715,Ahmad,05/12/2024,Mar,Existing,2730,Canada World Airways
3716,Gilman,05/12/2024,Mar,Existing,19380,Oceanic Airlines
3717,Moll,05/12/2024,Mar,New,22620,Zevo Toys
3718,Kroll,05/12/2024,Mar,Existing,1650,Gadgetron
3719,Simonson,05/12/2024,Mar,New,13230,Cyberdyne Systems
3720,Hall,06/12/2024,Mar,Existing,3960,Keedsler Motors
3721,Palacios,06/12/2024,Mar,Existing,15390,Caliban Industries
3722,Hitchcock,06/12/2024,Mar,Existing,3990,Caliban Industries
3723,Kroll,06/12/2024,Mar,Existing,14910,Tessier-Ashpool
3724,Schwarz,06/12/2024,Mar,Existing,4380,QuantCo
3725,Hall,06/12/2024,Mar,New,8520,QuantCo
3726,Vincent,06/12/2024,Mar,New,28470,Minco
3727,Batiste,06/12/2024,Mar,Existing,12090,Smith and Co.
3728,Palacios,06/12/2024,Mar,New,5280,Tessier-Ashpool
3729,Kroll,07/12/2024,Mar,Existing,2490,Demo Company
3730,Ahmad,07/12/2024,Mar,New,20730,Atlantic Corporation
3731,Hitchcock,07/12/2024,Mar,Existing,20970,Bluth Company
3732,Batiste,07/12/2024,Mar,Lapsed,29310,London and West Coast Railway
3733,Moll,07/12/2024,Mar,Existing,18600,Parrish Communications
3734,Ahmad,07/12/2024,Mar,New,22890,Arlesdale Railway
3735,Batiste,07/12/2024,Mar,Existing,5100,Petrox Oil Company
3736,Gilman,07/12/2024,Mar,New,2430,Ankh-Sto Associates
3737,Moll,07/12/2024,Mar,New,13440,Petrox Oil Company
3738,Palacios,07/12/2024,Mar,Lapsed,18300,The Hanso Foundation
3739,Hitchcock,08/12/2024,Mar,New,22530,123 Warehousing
3740,Levy,08/12/2024,Mar,Lapsed,20280,Culdee Fell Railway
3741,Hall,08/12/2024,Mar,Existing,18600,Sample Company
3742,Palacios,08/12/2024,Mar,New,21210,Monarch Playing Card Co.
3743,Simonson,08/12/2024,Mar,Existing,5940,Roxxon
3744,Moll,08/12/2024,Apr,New,18990,North Central Positronics
3745,Moll,08/12/2024,Apr,Existing,23790,Mishima Zaibatsu
3746,Batiste,08/12/2024,Apr,Lapsed,25230,Matsumura Fishworks
3747,Parrish,08/12/2024,Apr,New,21120,Sonky Rubber Goods
3748,Batiste,08/12/2024,Apr,New,5670,Flowers By Irene
3749,Vincent,09/12/2024,Apr,Lapsed,1860,Data Systems
3750,Hall,09/12/2024,Apr,Existing,16650,Globex Corporation
3751,Gilman,09/12/2024,Apr,Lapsed,13650,Big T Burgers and Fries
3752,Levy,09/12/2024,Apr,Existing,4920,Bad Wolf Corporation
3753,Parrish,09/12/2024,Apr,Lapsed,8610,Umbrella Corporation
3754,Ahmad,09/12/2024,Apr,New,8010,Trans Pacific Airlines
3755,Parrish,10/12/2024,Apr,New,21360,Thrift Bank
3756,Levy,10/12/2024,Apr,New,2340,Springfield Nuclear Power Plant
3757,Ahmad,10/12/2024,Apr,New,6810,Sirius Cybernetics Corporation
3758,Kroll,10/12/2024,Apr,Existing,26520,Gizmonic Institute
3759,Ahmad,10/12/2024,Apr,Lapsed,13890,Trans Pacific Airlines
3760,Simonson,10/12/2024,Apr,Lapsed,25350,Contoso Corporation
3761,Baines,10/12/2024,Apr,Lapsed,12870,Smith and Co.
3762,Simonson,10/12/2024,Apr,Lapsed,5040,General Forge and Foundry
3763,Baines,10/12/2024,Apr,Existing,28980,Leeding Engines Ltd.
3764,Batiste,10/12/2024,Apr,Existing,27390,United Robotronics
3765,Hall,10/12/2024,Apr,Existing,12180,General Forge and Foundry
3766,Parrish,10/12/2024,Apr,Lapsed,3990,Water and Power
3767,Moll,10/12/2024,Apr,New,16500,Omni Consumer Products
3768,Batiste,10/12/2024,Apr,New,20550,Quark Industries
3769,Simonson,10/12/2024,Apr,New,2460,Monarch Playing Card Co.
3770,Levy,11/12/2024,Apr,New,25680,Chez Quis
3771,Gilman,11/12/2024,Apr,Existing,8400,Quantum Airlines
3772,Kroll,11/12/2024,Apr,Existing,26400,Tip Top Cafe
3773,Palacios,11/12/2024,Apr,Existing,29100,Incom Corporation
3774,Batiste,11/12/2024,May,Existing,21420,United Robotronics
3775,Hall,11/12/2024,May,Lapsed,11490,Curious Goods
3776,Hall,11/12/2024,May,New,3180,TriOptimum Corporation
3777,Moll,11/12/2024,May,Lapsed,24030,Colonial Movers
3778,Hall,11/12/2024,May,Lapsed,20490,Biffco
3779,Schwarz,11/12/2024,May,New,29130,General Products
3780,Parrish,11/12/2024,May,Existing,18510,ABC Corp
3781,Gilman,11/12/2024,May,New,22140,Benthic Petroleum
3782,Kroll,11/12/2024,May,Existing,9270,Contoso Corporation
3783,Baines,11/12/2024,May,New,20850,Colonial Movers
3784,Kroll,12/12/2024,May,Existing,23640,SpringShield
3785,Baines,12/12/2024,May,Lapsed,8190,General Products
3786,Moll,12/12/2024,May,Existing,25170,Stark Industries
3787,Vincent,12/12/2024,May,New,3450,Gadgetron
3788,Hall,12/12/2024,May,Existing,28680,ABC Telecom
3789,Baines,12/12/2024,May,Existing,25830,The Drunken Clam
3790,Schwarz,12/12/2024,May,Existing,8910,Ace Tomato Company
3791,Kroll,12/12/2024,May,New,19980,Southern Railway of Northern Ireland
3792,Kroll,12/12/2024,May,Existing,25200,CC Corporation
3793,Schwarz,12/12/2024,May,New,29040,Acme Corp
3794,Levy,13/12/2024,May,Existing,16320,Canada World Airways
3795,Palacios,13/12/2024,May,New,16710,Trade Federation
3796,Schwarz,13/12/2024,May,Existing,14400,Sample Inc.
3797,Simonson,13/12/2024,May,Existing,29850,Sudden Pacific Railroad
3798,Gilman,13/12/2024,May,New,18450,The Queen Victoria
3799,Hall,13/12/2024,May,New,27930,Energy Corporation
3800,Simonson,13/12/2024,May,Existing,22710,Galaxy Corp
3801,Moll,13/12/2024,May,Lapsed,19560,Paradise Airlines
3802,Levy,13/12/2024,May,Existing,12720,Ewing Oil
3803,Vincent,13/12/2024,May,Existing,7740,Corellian Engineering Corporation
3804,Gilman,14/12/2024,May,Lapsed,14580,Oceanic Airlines
3805,Schwarz,14/12/2024,Jun,Lapsed,17910,Northern & Southern Railway
3806,Gilman,14/12/2024,Jun,Existing,2520,Gringotts
3807,Baines,14/12/2024,Jun,New,5880,Global Airways
3808,Baines,14/12/2024,Jun,Existing,7050,Buy and Large Corporation
3809,Kroll,14/12/2024,Jun,New,11400,CC Corporation
3810,Moll,14/12/2024,Jun,New,17880,Sirius Cybernetics Corporation
3811,Baines,14/12/2024,Jun,Existing,7170,TriOptimum Corporation
3812,Hitchcock,14/12/2024,Jun,Lapsed,22080,CC Corporation
3813,Palacios,14/12/2024,Jun,Existing,15990,Curious Goods
3814,Gilman,14/12/2024,Jun,New,3090,Gadgetron
3815,Hall,14/12/2024,Jun,Lapsed,8670,Global Airways
3816,Vincent,14/12/2024,Jun,Existing,18000,Cathedral Software
3817,Ahmad,14/12/2024,Jun,Lapsed,19200,QuantCo
3818,Palacios,15/12/2024,Jun,Existing,27900,Charles Townsend Agency
3819,Schwarz,15/12/2024,Jun,Existing,3180,Zevo Toys
3820,Simonson,15/12/2024,Jun,Existing,26520,Soar Airlines
3821,Moll,15/12/2024,Jun,Existing,8010,ZiffCorp
3822,Simonson,15/12/2024,Jun,Lapsed,29610,Umbrella Corporation
3823,Simonson,15/12/2024,Jun,Lapsed,24960,Oceanic Airlines
3824,Moll,15/12/2024,Jun,Existing,27120,Thatherton Fuels
3825,Batiste,15/12/2024,Jun,Existing,8430,Initrode
3826,Kroll,16/12/2024,Jun,Existing,9990,Foo Bars
3827,Schwarz,16/12/2024,Jun,Lapsed,17850,Megadodo Publications
3828,Ahmad,16/12/2024,Jun,New,13980,Sudden Pacific Railroad
3829,Parrish,16/12/2024,Jun,Existing,23550,North Central Positronics
3830,Hitchcock,16/12/2024,Jun,Existing,16380,Demo Company
3831,Kroll,16/12/2024,Jun,Existing,14760,Megadodo Publications
3832,Pritchett,16/12/2024,Jun,New,7560,General Products
3833,Pritchett,16/12/2024,Jun,Existing,22770,Caliban Industries
3834,Kroll,16/12/2024,Jun,Existing,26010,Canada World Airways
3835,Schwarz,16/12/2024,Jul,Existing,22680,The New Firm
3836,Hitchcock,16/12/2024,Jul,Existing,21960,Matsumura Fishworks
3837,Baines,16/12/2024,Jul,Lapsed,3840,Minuteman Cafe
3838,Hall,17/12/2024,Jul,New,24930,Union Aerospace Corporation
3839,Parrish,17/12/2024,Jul,New,25770,Virtucon
3840,Parrish,17/12/2024,Jul,Existing,10590,Trans Allied Airlines
3841,Hitchcock,17/12/2024,Jul,Lapsed,3390,Thatherton Fuels
3842,Moll,17/12/2024,Jul,New,12840,Slate Rock and Gravel Company
3843,Ahmad,17/12/2024,Jul,Lapsed,26700,Caliban Industries
3844,Parrish,17/12/2024,Jul,New,9390,Universal Exports
3845,Palacios,17/12/2024,Jul,New,7200,Charles Townsend Agency
3846,Vincent,17/12/2024,Jul,New,9090,Global Dynamics
3847,Hall,17/12/2024,Jul,Existing,13860,Rossum Corporation
3848,Palacios,18/12/2024,Jul,New,20430,United Robotronics
3849,Schwarz,18/12/2024,Jul,Lapsed,6630,Arlesdale Railway
3850,Simonson,18/12/2024,Jul,Existing,28920,Contoso Corporation
3851,Simonson,18/12/2024,Jul,New,13530,Arlesdale Railway
3852,Palacios,18/12/2024,Jul,New,3930,Slate Rock and Gravel Company
3853,Ahmad,18/12/2024,Jul,Existing,14370,Klimpys
3854,Schwarz,18/12/2024,Jul,Lapsed,14580,U.S. Robotics and Mechanical Men
3855,Parrish,19/12/2024,Jul,New,26640,Federation World Airlines
3856,Vincent,19/12/2024,Jul,Lapsed,21570,Demo Inc.
3857,Gilman,19/12/2024,Jul,Existing,4710,Cathedral Software
3858,Ahmad,19/12/2024,Jul,New,29940,General Forge and Foundry
3859,Gilman,19/12/2024,Jul,Existing,29100,Colonial Movers
3860,Vincent,19/12/2024,Jul,Existing,10590,Soar Airlines
3861,Simonson,19/12/2024,Jul,Existing,27840,Trans United Airways
3862,Batiste,19/12/2024,Jul,New,19260,Barrytron
3863,Parrish,19/12/2024,Jul,Existing,16290,Atlantic Corporation
3864,Levy,19/12/2024,Jul,Existing,2610,Tessier-Ashpool
3865,Palacios,19/12/2024,Jul,Lapsed,17640,Mishima Zaibatsu
3866,Simonson,20/12/2024,Aug,Lapsed,14700,Barrytron
3867,Ahmad,20/12/2024,Aug,Lapsed,12720,Rossum Corporation
3868,Moll,20/12/2024,Aug,Existing,4260,Trans Continental Airlines
3869,Pritchett,20/12/2024,Aug,New,17460,Foo Bars
3870,Pritchett,20/12/2024,Aug,Lapsed,23100,Milliways
3871,Ahmad,20/12/2024,Aug,Existing,13860,ABC Corp
3872,Simonson,20/12/2024,Aug,Lapsed,21990,Thrift Bank
3873,Palacios,20/12/2024,Aug,Lapsed,22620,Powell Motors
3874,Simonson,20/12/2024,Aug,New,5880,The New Firm
3875,Palacios,20/12/2024,Aug,New,22890,Ajax Corporation
3876,Ahmad,21/12/2024,Aug,New,23640,Zevo Toys
3877,Kroll,21/12/2024,Aug,New,14010,Demo Company
3878,Gilman,21/12/2024,Aug,New,17220,Mainway Toys
3879,Levy,21/12/2024,Aug,Existing,28290,Thatherton Fuels
3880,Hall,21/12/2024,Aug,Lapsed,25590,NorthAm Robotics
3881,Palacios,21/12/2024,Aug,New,23520,Universal Exports
3882,Gilman,21/12/2024,Aug,Existing,3360,Curious Goods
3883,Baines,21/12/2024,Aug,New,23790,Culdee Fell Railway
3884,Simonson,21/12/2024,Aug,New,25170,Carrys Candles
3885,Batiste,21/12/2024,Aug,Existing,6270,SpringShield
3886,Gilman,21/12/2024,Aug,New,7050,Universal Exports
3887,Palacios,22/12/2024,Aug,New,24270,Fake Brothers
3888,Baines,22/12/2024,Aug,New,28530,Sto Plains Holdings
3889,Hall,22/12/2024,Aug,Existing,26190,Matsumura Fishworks
3890,Parrish,22/12/2024,Aug,Existing,7710,Water and Power
3891,Gilman,22/12/2024,Aug,New,25350,Atlantic International Airlines
3892,Ahmad,22/12/2024,Aug,Lapsed,21660,Initrode
3893,Schwarz,22/12/2024,Aug,Lapsed,10110,Bluth Company
3894,Simonson,22/12/2024,Aug,New,5700,PediaCorp
3895,Pritchett,22/12/2024,Aug,Existing,11340,Matsumura Fishworks
3896,Hall,22/12/2024,Aug,Lapsed,6570,Milliways
3897,Ahmad,22/12/2024,Sep,Existing,28590,Crudgington Brewery
3898,Moll,22/12/2024,Sep,Existing,1680,Blarg Factory
3899,Batiste,22/12/2024,Sep,Existing,13710,Monarch Playing Card Co.
3900,Hitchcock,23/12/2024,Sep,New,10230,Gringotts
3901,Kroll,23/12/2024,Sep,New,21360,Global Dynamics
3902,Baines,23/12/2024,Sep,New,16530,Union Aerospace Corporation
3903,Hitchcock,23/12/2024,Sep,Existing,2460,Megadodo Publications
3904,Kroll,23/12/2024,Sep,New,23460,Omni Consumer Products
3905,Levy,23/12/2024,Sep,Existing,25740,Ewing Oil
3906,Vincent,23/12/2024,Sep,Lapsed,6600,Tessier-Ashpool
3907,Hitchcock,23/12/2024,Sep,Existing,2580,Onion Pacific Railroad
3908,Gilman,23/12/2024,Sep,Existing,18630,Energy Corporation
3909,Pritchett,24/12/2024,Sep,New,1590,InGen Corporation
3910,Kroll,24/12/2024,Sep,New,6690,ABC Telecom
3911,Ahmad,24/12/2024,Sep,New,14520,Brown Streak Railroad
3912,Pritchett,24/12/2024,Sep,Existing,17850,Minuteman Cafe
3913,Baines,24/12/2024,Sep,Existing,8370,Paradise Airlines
3914,Simonson,24/12/2024,Sep,New,3720,Quark Industries
3915,Levy,24/12/2024,Sep,Existing,25320,Paradise Airlines
3916,Parrish,24/12/2024,Sep,New,20760,QWERTY Logistics
3917,Ahmad,24/12/2024,Sep,New,9630,Ajax Corporation
3918,Ahmad,25/12/2024,Sep,New,22020,Benthic Petroleum
3919,Kroll,25/12/2024,Sep,Lapsed,26970,Trans Pacific Airlines
3920,Palacios,25/12/2024,Sep,Existing,7140,Klimpys
3921,Schwarz,25/12/2024,Sep,Lapsed,5010,Blarg Factory
